"id","title","runtime","release_date","genres","vote_average","vote_count","budget","revenue"
12138,"3000 Miles to Graceland",125,"2001-02-23","['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",5.8,554,62000000,18720175
2609,"Planes, Trains and Automobiles",93,"1987-11-26",['Comedy'],7.2,1639,15000000,49500000
8398,The Hitcher,84,"2007-01-19","['Action', 'Horror', 'Crime', 'Thriller']",5.9,815,10000000,25399945
198277,Begin Again,104,"2013-09-07","['Comedy', 'Music', 'Romance', 'Drama']",7.2,3492,8000000,63464861
10805,Staying Alive,93,"1983-07-11","['Drama', 'Music']",5.7,401,22000000,64892670
2428,The Greatest Story Ever Told,199,"1965-02-15","['Drama', 'History']",6.5,151,20000000,15473333
101173,Coriolanus,123,"2011-02-14","['Drama', 'Thriller']",5.9,391,7700000,1072602
1406,City Slickers,114,"1991-06-07","['Comedy', 'Western']",6.4,657,27000000,179033791
10669,Deliverance,109,"1972-08-18","['Drama', 'Adventure', 'Thriller']",7.3,1366,2000000,46122355
8976,A Lot Like Love,107,"2005-04-21","['Comedy', 'Drama', 'Romance']",6.8,1174,30000000,42886719
384682,Office Christmas Party,105,"2016-11-25",['Comedy'],5.7,1874,45000000,114501299
9279,Jingle All the Way,89,"1996-11-21","['Family', 'Comedy', 'Adventure']",6.0,2288,60000000,129832389
2486,Eragon,104,"2006-12-14","['Fantasy', 'Action', 'Adventure', 'Family']",5.1,2982,100000000,249288105
8873,Wayne's World 2,95,"1993-12-10","['Comedy', 'Music']",6.1,899,40000000,48198019
411728,The Professor and the Madman,124,"2019-03-07","['History', 'Drama', 'Mystery', 'Thriller']",7.2,1009,25000000,4957273
12259,Sholay,204,"1975-08-15",['Action'],7.0,229,408000,4800000
995,Stagecoach,96,"1939-03-03","['Western', 'Adventure', 'Drama']",7.7,950,531374,1103757
6415,Three Kings,114,"1999-09-27","['Action', 'Comedy', 'War']",6.6,1817,75000000,108000000
9531,Superman III,125,"1983-06-17","['Comedy', 'Science Fiction', 'Action', 'Adventure']",5.5,1498,39000000,75850624
219,Volver,121,"2006-03-17","['Comedy', 'Drama', 'Romance']",7.5,1514,12899867,85582407
23830,Last Night,93,"2010-11-05","['Drama', 'Romance']",6.1,686,7000000,7644937
338964,Bad Santa 2,92,"2016-11-23","['Comedy', 'Crime', 'Drama', 'Mystery']",5.3,677,26000000,24079268
7450,Titan A.E.,94,"2000-06-16","['Animation', 'Action', 'Science Fiction', 'Family', 'Adventure']",6.6,953,75000000,36754634
470,"21 Grams",124,"2003-09-06","['Drama', 'Crime', 'Thriller']",7.3,2795,20000000,60427839
6961,The Wedding Date,88,"2005-02-04","['Comedy', 'Romance']",6.8,1064,15000000,47175038
144,Wings of Desire,128,"1987-05-17","['Drama', 'Fantasy', 'Romance']",7.8,1102,2500000,3210139
383785,Kung Fu Yoga,107,"2017-01-27","['Comedy', 'Mystery', 'Family', 'Action', 'Adventure']",5.8,323,65000000,254212245
161822,Doraemon: Nobita and the Tin Labyrinth,97,"1993-03-06","['Adventure', 'Animation']",7.3,30,4000000,14800000
9675,Sideways,127,"2004-10-22","['Comedy', 'Drama', 'Romance']",7.1,1428,16000000,109502303
449924,Ip Man 4: The Finale,107,"2019-12-19","['Action', 'Drama', 'History']",7.2,1711,52000000,176345966
910,The Big Sleep,114,"1946-08-23","['Crime', 'Mystery', 'Romance']",7.6,881,1600000,4900000
16938,Black Christmas,98,"1974-10-11","['Horror', 'Mystery', 'Thriller']",6.9,639,620000,4053000
14373,Death Wish II,92,"1982-02-20","['Action', 'Crime', 'Drama']",6.3,371,2000000,45000000
13805,Disaster Movie,87,"2008-08-29","['Comedy', 'Science Fiction']",3.3,930,25000000,14109284
9009,Dark Water,105,"2005-07-08","['Horror', 'Mystery']",5.6,894,30000000,68357079
10375,D-Tox,96,"2002-01-04","['Action', 'Thriller', 'Horror']",5.6,571,55000000,6632383
1688,Conquest of the Planet of the Apes,88,"1972-06-29","['Action', 'Science Fiction']",6.1,782,1700000,9700000
2657,Pleasantville,124,"1998-09-17","['Fantasy', 'Comedy', 'Drama']",7.2,1484,60000000,49805462
11132,Confessions of a Teenage Drama Queen,89,"2004-02-17",['Comedy'],5.6,805,15000000,29331068
12094,Jackass Number Two,92,"2006-09-22","['Action', 'Comedy', 'Documentary']",6.5,999,11000000,72778712
454458,UglyDolls,87,"2019-05-01","['Family', 'Animation', 'Music']",6.7,386,45000000,32450241
277685,Unfriended,82,"2014-10-22","['Horror', 'Thriller', 'Mystery']",5.5,3116,1000000,62882090
9411,Fallen,124,"1998-01-01","['Crime', 'Drama', 'Thriller']",6.8,1209,46000000,25232289
43933,Monsters,94,"2010-06-18","['Drama', 'Thriller', 'Science Fiction']",6.2,1388,500000,5639730
9566,The Fan,116,"1996-08-15","['Thriller', 'Action']",5.9,674,55000000,18626419
256917,The Water Diviner,112,"2014-12-25","['War', 'Drama']",6.8,1115,22500000,15520023
16281,Creepshow,120,"1982-11-12","['Horror', 'Comedy']",6.9,859,8000000,21028755
11386,The Crying Game,112,"1992-09-02","['Crime', 'Drama', 'Thriller']",6.9,641,3705538,62548947
309886,Blood Father,88,"2016-08-11","['Action', 'Thriller', 'Drama']",6.2,1385,13000000,6903033
14370,Real Genius,106,"1985-08-07","['Comedy', 'Romance', 'Science Fiction']",6.7,366,8000000,12952019
34653,A Single Man,97,"2009-10-19","['Drama', 'Romance']",7.3,1400,7000000,24964890
12102,Kramer vs. Kramer,105,"1979-12-07",['Drama'],7.6,1964,8000000,106260000
663870,Riders of Justice,116,"2020-11-19","['Action', 'Comedy']",7.3,628,5300000,679505
266285,The Salvation,92,"2014-05-22","['Drama', 'Western']",6.4,738,10500000,1363964
5722,Beyond the Valley of the Dolls,109,"1970-07-17","['Comedy', 'Drama', 'Thriller']",6.3,159,2090000,40000000
399019,The Beguiled,93,"2017-06-23",['Drama'],5.9,1988,10500000,27397655
13155,Return to Oz,109,"1985-06-21","['Adventure', 'Family', 'Fantasy']",6.7,938,25000000,11137801
11177,Mask,120,"1985-03-08",['Drama'],7.2,378,7500000,42400000
9899,The Producers,134,"2005-12-25",['Comedy'],6.2,414,45000000,38058335
9062,Love Story,99,"1970-12-16","['Romance', 'Drama']",6.8,597,2200000,136400000
9676,The Black Dahlia,121,"2006-09-15","['Drama', 'Crime', 'Thriller']",5.6,967,50000000,49111202
9384,Starsky & Hutch,101,"2004-03-05","['Comedy', 'Crime']",5.8,2052,60000000,170268750
2099,Raw Deal,106,"1986-06-06","['Action', 'Crime', 'Thriller']",5.8,677,8500000,16209459
12590,Below,105,"2002-08-11","['Thriller', 'Horror', 'Mystery']",6.1,382,40000000,2622015
11884,The Last Starfighter,101,"1984-07-13","['Adventure', 'Science Fiction', 'Action']",6.6,595,15000000,28733290
103731,Mud,130,"2013-04-26",['Drama'],7.1,2507,10000000,32613173
11176,The Muppet Movie,97,"1979-06-22","['Comedy', 'Adventure', 'Music', 'Family']",7.1,507,8000000,65200000
11812,The Sweetest Thing,84,"2002-04-12","['Romance', 'Comedy']",5.5,956,43000000,68696770
11412,The Long Kiss Goodnight,121,"1996-10-11","['Crime', 'Action', 'Mystery', 'Thriller']",6.6,1028,65000000,89456761
1715,The Cider House Rules,126,"1999-12-17",['Drama'],7.0,1019,24000000,88545092
16538,"I Love You, Man",105,"2009-03-20","['Comedy', 'Romance']",6.5,1497,41000000,91980359
10052,Dragonfly,104,"2002-02-22","['Thriller', 'Fantasy']",6.5,760,60000000,52322400
361159,Navy Seals vs. Zombies,97,"2015-10-08","['Horror', 'Action']",5.0,160,1181389,56191
79316,Devil's Due,89,"2014-01-08",['Horror'],4.6,472,7000000,36433975
14292,Miracle,135,"2004-02-06","['Drama', 'History']",7.1,521,28000000,64445708
241848,The Guest,100,"2014-09-05","['Mystery', 'Thriller', 'Action']",6.6,1715,5000000,2700051
27573,The Bounty Hunter,110,"2010-03-16","['Comedy', 'Action', 'Romance']",5.8,2598,40000000,136333522
529485,The Way Back,107,"2020-03-05",['Drama'],6.6,958,23000000,14590514
12093,Lilya 4-ever,109,"2002-08-23","['Crime', 'Drama']",7.6,469,4600000,1007747
704,A Hard Day's Night,88,"1964-07-07","['Music', 'Comedy']",7.4,573,560000,2360561
334524,Gold,121,"2016-02-03","['Adventure', 'Drama', 'Thriller']",6.6,1449,20000000,14880939
458737,First Reformed,113,"2018-05-18",['Drama'],7.0,1173,3500000,2525738
7984,In the Name of the Father,133,"1993-12-12",['Drama'],7.9,1535,13000000,65796862
10461,Get Carter,102,"2000-10-06","['Action', 'Drama', 'Thriller', 'Crime']",5.1,478,63600000,19412993
78698,Big Miracle,107,"2012-02-02","['Adventure', 'Drama', 'Romance']",6.6,433,40000000,24719215
395458,Suburbicon,105,"2017-10-26","['Thriller', 'Crime', 'Drama', 'Mystery']",5.9,1552,25000000,12751667
1480,Touch of Evil,111,"1958-03-30","['Crime', 'Thriller', 'Mystery']",7.8,1247,829000,2247500
112949,Safe Haven,115,"2013-02-07","['Romance', 'Thriller']",7.2,2157,28000000,97594140
137321,Winter's Tale,118,"2014-02-13","['Drama', 'Fantasy', 'Mystery', 'Romance']",6.3,1246,60000000,30800231
64639,Straw Dogs,110,"2011-09-16","['Drama', 'Thriller']",5.8,477,25000000,10324441
2114,Final Fantasy: The Spirits Within,106,"2001-07-02","['Adventure', 'Action', 'Fantasy', 'Science Fiction', 'Thriller', 'Romance', 'Animation']",6.2,1307,137000000,85131830
9967,Uncommon Valor,105,"1983-12-16","['Drama', 'War', 'Action']",6.2,162,11000000,30503151
303,Notorious,103,"1946-08-21","['Thriller', 'Romance', 'Mystery']",7.8,1367,1000000,24500000
95610,Bridget Jones's Baby,123,"2016-09-14","['Comedy', 'Romance']",6.4,2699,35000000,211952420
489925,Eighth Grade,94,"2018-01-19","['Comedy', 'Drama']",7.2,1343,2000000,13539709
536869,Cats,110,"2019-12-19","['Fantasy', 'Comedy', 'Drama']",4.2,859,95000000,73515024
83,Open Water,79,"2003-10-26","['Drama', 'Thriller', 'Horror']",5.5,946,130000,54667954
10647,Pay It Forward,122,"2000-10-20",['Drama'],7.3,1596,40000000,55707411
497814,Breaking In,88,"2018-05-05","['Thriller', 'Crime', 'Action']",6.0,601,6000000,49078000
1730,Inland Empire,180,"2006-09-06","['Mystery', 'Thriller', 'Horror']",7.1,934,15000000,4045770
252680,Moms' Night Out,98,"2014-03-25",['Comedy'],5.6,268,5000000,10429707
513691,The Debt Collector,96,"2018-06-05",['Action'],5.9,165,3000000,28645
10351,Wishmaster,90,"1997-09-19","['Horror', 'Fantasy']",5.9,489,5000000,15738769
16,Dancer in the Dark,141,"2000-06-30","['Drama', 'Crime']",7.9,1572,12800000,40031879
14756,Ip Man,106,"2008-12-12","['Drama', 'Action', 'History']",7.7,3340,11715578,22108789
10493,Dead Calm,96,"1989-04-07","['Thriller', 'Horror']",6.6,627,10400000,7825000
35588,Geronimo: An American Legend,115,"1993-12-10","['Western', 'History']",6.3,217,35000000,18635620
14113,Zoom,83,"2006-08-11","['Family', 'Comedy', 'Adventure', 'Action', 'Science Fiction']",5.4,547,75600000,12506188
2539,Spanglish,130,"2004-12-17",['Comedy'],6.0,1155,80000000,55041367
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,88,"1972-08-06",['Comedy'],6.6,804,2000000,18016290
9975,Curious George,87,"2006-02-10","['Adventure', 'Animation', 'Comedy', 'Family']",6.4,452,50000000,69834815
156700,The Kings of Summer,93,"2013-01-19","['Comedy', 'Drama']",7.0,1015,1500000,1400000
492452,Ben Is Back,103,"2018-12-05",['Drama'],6.7,841,13000000,12616995
9882,The Siege,116,"1998-11-06","['Drama', 'Action', 'Thriller', 'Crime']",6.3,1159,70000000,116672912
8852,Prince of Darkness,101,"1987-10-23",['Horror'],6.8,841,3000000,14182492
4517,Elizabeth: The Golden Age,114,"2007-09-09","['Drama', 'History', 'Romance']",6.7,1111,55000000,74237563
282813,The Pyramid,89,"2014-12-04",['Horror'],5.2,907,6500000,16861137
11843,The Return of the Pink Panther,113,"1975-05-21","['Mystery', 'Comedy', 'Crime']",6.8,512,5000000,41833347
2900,The Astronaut's Wife,109,"1999-08-27","['Drama', 'Science Fiction', 'Thriller']",5.6,814,75000000,19598588
582,The Lives of Others,137,"2006-03-15","['Drama', 'Thriller']",8.0,3232,2000000,70000000
9787,Lords of Dogtown,107,"2005-06-03",['Drama'],7.1,660,25000000,13411957
913,The Thomas Crown Affair,113,"1999-08-06","['Drama', 'Crime', 'Romance']",6.7,1011,48000000,124305181
9621,Elizabethtown,123,"2005-10-14","['Comedy', 'Drama', 'Romance']",6.2,976,57000000,52164016
9801,Bridget Jones: The Edge of Reason,108,"2004-11-10","['Comedy', 'Romance']",6.3,2508,40000000,262500000
8054,The Imaginarium of Doctor Parnassus,123,"2009-10-01","['Adventure', 'Fantasy', 'Mystery']",6.4,2505,30000000,64352607
10021,The Secret of My Success,111,"1987-04-10",['Comedy'],6.4,540,12000000,110996879
148284,Robot,155,"2010-10-01","['Action', 'Science Fiction', 'Fantasy']",6.6,184,26400000,62000000
429471,Captive State,110,"2019-03-15","['Science Fiction', 'Action', 'Horror', 'Thriller']",5.6,1015,25000000,8808611
118957,Bait,93,"2012-09-05","['Action', 'Horror', 'Thriller']",5.7,675,30000000,32500000
140823,Saving Mr. Banks,125,"2013-11-29","['Comedy', 'Drama', 'History']",7.3,3062,35000000,112544580
10985,The New Guy,88,"2002-05-10",['Comedy'],5.9,496,13000000,31167388
8978,Assault on Precinct 13,109,"2005-01-19","['Thriller', 'Action', 'Adventure', 'Crime']",6.1,944,30000000,35294470
9666,Ju-on: The Grudge 2,92,"2003-08-15","['Horror', 'Thriller']",6.3,268,20000000,70700000
2000,"Aguirre, the Wrath of God",95,"1972-12-29","['Adventure', 'Drama', 'History']",7.5,935,370000,37041
16288,Creepshow 2,92,"1987-05-01","['Horror', 'Comedy']",6.2,480,3500000,14000000
290,Barton Fink,117,"1991-08-01","['Comedy', 'Drama', 'Thriller', 'Mystery']",7.5,1460,9000000,6153939
12158,Vampire in Brooklyn,100,"1995-10-26","['Comedy', 'Horror', 'Romance']",5.0,495,14000000,19800000
284293,Still Alice,100,"2014-12-05",['Drama'],7.5,2827,5000000,43884652
19698,Porky's II: The Next Day,98,"1983-06-24",['Comedy'],5.7,267,6500000,33759266
227156,The Giver,97,"2014-08-13","['Drama', 'Science Fiction']",6.6,4174,25000000,66980456
716612,Spencer,117,"2021-11-04",['Drama'],6.9,1423,18000000,14000000
37347,Fort Apache,125,"1948-06-14",['Western'],7.0,301,2500000,3000000
28942,The Brood,92,"1979-05-25","['Horror', 'Science Fiction']",6.7,598,1355000,5000000
10934,Under the Tuscan Sun,113,"2003-09-20","['Romance', 'Comedy']",6.8,740,18000000,58878723
10564,Where the Heart Is,120,"2000-04-27","['Comedy', 'Drama', 'Romance']",7.1,625,15000000,33771174
9281,Witness,112,"1985-02-08","['Crime', 'Drama', 'Romance', 'Thriller']",7.1,1399,12000000,68706993
538207,We Die Young,93,"2019-05-09","['Drama', 'Action', 'Crime', 'Thriller']",6.8,263,4000000,143837
9012,Jackass: The Movie,88,"2002-10-25","['Comedy', 'Documentary']",6.3,1386,5000000,64282312
15384,Red Cliff II,141,"2009-01-07","['Action', 'Adventure', 'Drama', 'History', 'War']",7.3,388,80000000,121059225
184098,Think Like a Man Too,105,"2014-06-20","['Comedy', 'Romance']",6.5,510,24000000,70181428
16520,The King and I,133,"1956-06-29","['Drama', 'Romance', 'Adventure', 'Music']",7.2,327,4550000,21300000
12593,Fritz the Cat,78,"1972-04-12","['Animation', 'Comedy', 'Drama']",6.1,272,850000,25000000
8346,My Big Fat Greek Wedding,95,"2002-02-22","['Comedy', 'Drama', 'Romance']",6.5,1906,5000000,368744044
32909,Mulan: Rise of a Warrior,115,"2009-11-26","['Adventure', 'Drama', 'Action']",7.4,383,12000000,13380561
87093,Big Eyes,106,"2014-12-24",['Drama'],7.0,3244,10000000,28883511
10774,Network,122,"1976-11-14",['Drama'],7.8,1468,3800000,23689877
10861,Maximum Risk,100,"1996-09-13","['Action', 'Thriller']",5.6,403,25000000,51702483
10731,The Client,119,"1994-07-20","['Drama', 'Thriller', 'Crime', 'Mystery']",6.7,968,45000000,117615211
4978,An American Tail,80,"1986-11-21","['Drama', 'Family', 'Animation', 'Adventure']",6.7,1184,9000000,84542002
246741,What We Do in the Shadows,86,"2014-06-19","['Comedy', 'Horror']",7.6,3155,1600000,6263224
37861,Valhalla Rising,93,"2009-09-04","['Adventure', 'Drama', 'Action', 'Fantasy']",6.1,1079,5641880,30638
210479,Locke,85,"2014-04-10","['Drama', 'Thriller']",6.9,2427,2000000,4635300
10306,Poltergeist III,98,"1988-06-10","['Horror', 'Thriller']",5.2,410,10500000,14144000
2155,Reindeer Games,124,"2000-02-25","['Thriller', 'Action', 'Crime', 'Drama']",5.6,558,42000000,32168970
12262,The Hills Have Eyes,90,"1977-07-22","['Horror', 'Thriller']",6.2,747,230000,25000000
23742,Cop Out,107,"2010-02-26","['Action', 'Comedy', 'Crime']",5.6,1355,30000000,55583804
13567,Sleepaway Camp,85,"1983-11-18",['Horror'],6.3,558,350000,11000000
11615,The Life of David Gale,130,"2003-02-21","['Drama', 'Thriller', 'Crime']",7.4,1807,50000000,38955598
319888,Eddie the Eagle,106,"2016-02-25","['Comedy', 'Drama', 'History', 'Adventure']",7.2,1935,23000000,46152411
10766,Damien: Omen II,107,"1978-06-09","['Horror', 'Thriller']",6.4,578,6800000,26518355
31867,Repo Men,111,"2010-03-18","['Action', 'Science Fiction', 'Thriller', 'Crime']",6.3,1722,32000000,18409891
11371,The Score,124,"2001-07-13","['Action', 'Crime', 'Thriller', 'Mystery']",6.7,1439,68000000,113579918
10437,The Muppet Christmas Carol,85,"1992-12-10","['Music', 'Comedy', 'Family', 'Fantasy', 'Drama']",7.4,802,12000000,27281507
152742,The Best Offer,131,"2013-01-01","['Drama', 'Romance', 'Crime']",7.8,2599,13500000,19255873
24803,Julie & Julia,123,"2009-08-06","['Romance', 'Drama']",6.7,1893,40000000,129540499
11644,Blow Out,108,"1981-07-24","['Crime', 'Drama', 'Mystery', 'Thriller']",7.3,1190,18000000,12000000
27324,Pulse,119,"2001-02-03","['Horror', 'Thriller', 'Mystery']",6.5,392,25000000,318451
11085,Mutiny on the Bounty,185,"1962-11-08","['Adventure', 'Drama', 'History']",7.0,252,19000000,13680000
173,"20,000 Leagues Under the Sea",127,"1954-12-23","['Adventure', 'Drama', 'Family', 'Fantasy', 'Science Fiction', 'Action']",7.1,747,5000000,28200000
567646,Extreme Job,111,"2019-01-23","['Action', 'Comedy', 'Crime']",7.0,219,8120000,124652206
11191,Mystic Pizza,104,"1988-10-13","['Comedy', 'Drama', 'Romance']",6.3,434,6000000,12793213
271674,Suite Française,103,"2015-03-12","['Drama', 'Romance', 'War']",7.3,1040,15000000,9104716
13960,ATL,105,"2006-03-31","['Drama', 'Comedy', 'Mystery']",7.0,135,20000000,21170563
508664,Danger Close: The Battle of Long Tan,119,"2019-08-08","['War', 'Action', 'Drama', 'History']",6.9,265,23934823,2078370
9037,Grease 2,115,"1982-06-11","['Comedy', 'Music', 'Romance']",5.1,608,13200000,15171476
465136,Every Day,97,"2018-02-22","['Fantasy', 'Romance']",7.2,2080,4900000,10421847
335791,When the Bough Breaks,97,"2016-09-09","['Mystery', 'Thriller', 'Drama', 'Horror']",5.9,359,10000000,30658387
11026,Exorcist: The Beginning,114,"2004-08-20","['Horror', 'Mystery', 'Thriller']",5.4,675,80000000,78000586
25748,Children of the Corn II: The Final Sacrifice,92,"1992-01-29",['Horror'],4.8,190,900000,6980986
11165,Tora! Tora! Tora!,144,"1970-01-26","['Drama', 'History', 'War']",7.2,452,25485000,37150000
313943,Revolt,87,"2017-07-01","['Science Fiction', 'Action']",5.4,309,4000000,24416
122857,Universal Soldier: Day of Reckoning,114,"2012-10-04","['Action', 'Science Fiction', 'Thriller']",5.5,372,11500000,1402307
7516,Smokin' Aces,109,"2006-12-09","['Action', 'Comedy', 'Crime', 'Thriller']",6.5,1443,17000000,57103895
10640,Futureworld,107,"1976-08-13","['Action', 'Adventure', 'Science Fiction', 'Thriller']",6.0,258,2500000,4200000
45657,The Ward,88,"2010-09-13","['Horror', 'Thriller']",5.8,1088,10000000,5343820
9540,Dead Ringers,115,"1988-09-23","['Thriller', 'Horror']",7.1,737,13000000,8038508
21301,Barbershop 2: Back in Business,106,"2004-01-20","['Comedy', 'Drama']",5.9,226,18000000,65070412
11206,Wait Until Dark,108,"1967-10-26","['Crime', 'Thriller']",7.3,446,4000000,11000000
10782,Basic,98,"2003-04-18","['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",6.5,912,50000000,42792561
3036,Mary Shelley's Frankenstein,123,"1994-11-04","['Drama', 'Horror', 'Science Fiction', 'Romance']",6.4,1071,45000000,112006296
145220,Muppets Most Wanted,107,"2014-03-20","['Comedy', 'Adventure', 'Crime', 'Family']",6.3,734,50000000,80383290
407451,A Wrinkle in Time,109,"2018-03-08","['Adventure', 'Science Fiction', 'Family', 'Fantasy']",5.1,1673,103000000,132675864
31685,The Hunchback of Notre Dame,117,"1939-12-29","['Drama', 'Romance', 'Horror']",7.3,160,1800000,6877900
16110,Thomas and the Magic Railroad,84,"2000-07-14","['Animation', 'Drama', 'Family']",5.5,66,19000000,19748009
368940,Robinson Crusoe,90,"2016-02-04","['Animation', 'Adventure', 'Comedy', 'Family']",5.8,283,13500000,40075446
